Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,triangles
1111,,,0,1,1,0,1,1,12,0.200019,0.229198,0,0,0
14524,,,0,2,2,0,2,2,12,0.20029,0.230188,477.051307,0,0
24436,,,0,2,2,0,2,2,12,0.20029,0.230188,477.051307,0,0
63203,,,0,2,2,0,2,2,12,0.20029,0.230188,477.051307,0,0
63898,,,0,2,2,0,2,2,12,0.2097,0.240264,2092.329943,0,0
64630,,,0,1,1,0,1,1,12,0.200019,0.229198,0,0,0
28775,,,0,1,1,0,1,1,13,0.159063,0.171872,0,0,0
9551,,,0,1,1,0,1,1,14,0.15247,0.164565,0,0,0
29886,,,0,1,1,0,1,1,14,0.15247,0.164565,0,0,0
112775,,,1,0,1,1,0,1,13,0.175628,0.192029,0,0,0
143990,,,0,1,1,0,1,1,14,0.15247,0.164565,0,0,0
64346,,,0,1,1,0,1,1,11,0.184122,0.196252,0,0,0
110721,,,0,1,1,0,1,1,1,1,1,0,0,0
4723,,,1,0,1,1,0,1,1,1,1,0,0,0
120723,,,0,3,3,0,3,3,11,0.16293,0.171751,8986.958864,0,0
130040,,,0,2,2,0,2,2,2,0.75,0.833333,2,0,0
15634,,,1,0,1,1,0,1,3,0.5,0.611111,0,0,0
132369,,,0,2,2,0,2,2,1,1,1,1,0,0
4737,,,1,0,1,1,0,1,2,0.666667,0.75,0,0,0
7711,,,1,0,1,1,0,1,2,0.666667,0.75,0,0,0
132526,,,0,5,5,0,5,5,11,0.202147,0.219636,16581.319283,0,0
113225,,,0,1,1,0,1,1,1,1,1,0,0,0
25080,,,1,0,1,1,0,1,1,1,1,0,0,0
124638,,,0,1,1,0,1,1,15,0.128713,0.135526,0,0,0
129851,,,0,1,1,0,1,1,4,0.4,0.520833,0,0,0
29710,,,2,0,2,2,0,2,3,0.571429,0.708333,3,0,0
13480,,,0,1,1,0,1,1,15,0.123244,0.127258,0,0,0
12521,,,0,1,1,0,1,1,1,1,1,0,0,0
9023,,,1,0,1,1,0,1,1,1,1,0,0,0
14626,,,0,2,2,0,2,2,12,0.199039,0.216109,930.072122,0,0
26360,,,0,1,1,0,1,1,12,0.166801,0.177726,0,0,0
63169,,,0,1,1,0,1,1,12,0.196994,0.212721,0,0,0
63281,,,0,2,2,0,2,2,11,0.203438,0.2203,8872.832528,0,0
11910,,,1,0,1,1,0,1,12,0.180103,0.192195,0,0,0
1500,,,1,0,1,1,0,1,12,0.168169,0.177465,0,0,0
174871,,,0,1,1,0,1,1,2,0.6,0.666667,0,0,0
29709,,,0,1,1,0,1,1,13,0.18146,0.194556,0,0,0
111579,,,0,1,1,0,1,1,13,0.18146,0.194556,0,0,0
18699,,,1,0,1,1,0,1,12,0.180103,0.192195,0,0,0
133044,,,0,1,1,0,1,1,13,0.18146,0.194556,0,0,0
137252,,,0,2,2,0,2,2,13,0.193569,0.209947,2922.89156,0,0
157757,,,0,1,1,0,1,1,1,1,1,0,0,0
29095,,,1,0,1,1,0,1,1,1,1,0,0,0
24475,,,0,1,1,0,1,1,14,0.167016,0.17956,0,0,0
60973,,,0,1,1,0,1,1,13,0.149014,0.155658,0,0,0
62602,,,1,1,2,1,1,2,12,0.162508,0.172999,2669.265452,0,0
1891,,,1,0,1,1,0,1,13,0.16073,0.169941,0,0,0
111064,,,0,1,1,0,1,1,1,1,1,0,0,0
3480,,,1,0,1,1,0,1,1,1,1,0,0,0
138201,,,0,1,1,0,1,1,14,0.159002,0.169827,0,0,0
133769,,,0,1,1,0,1,1,13,0.171725,0.185209,0,0,0
149092,,,0,1,1,0,1,1,13,0.171725,0.185209,0,0,0
176118,,,0,3,3,0,3,3,13,0.171967,0.188174,4139,0,0
8101,,,1,0,1,1,0,1,14,0.146744,0.156191,0,0,0
122902,,,0,1,1,0,1,1,12,0.171896,0.184873,0,0,0
121139,,,0,1,1,0,1,1,13,0.163625,0.172392,0,0,0
63915,,,0,4,4,0,4,4,14,0.150992,0.161737,10337,0,0
60979,,,1,0,1,1,0,1,15,0.131192,0.137779,0,0,0
2573,,,0,2,2,0,2,2,12,0.188495,0.20203,2070,0,0
63470,,,0,2,2,0,2,2,12,0.176661,0.191769,762.314095,0,0
135965,,,0,2,2,0,2,2,14,0.149186,0.157971,6204,0,0
138613,,,0,1,1,0,1,1,13,0.184007,0.199653,0,0,0
140061,,,0,2,2,0,2,2,13,0.184105,0.200216,6204,0,0
158473,,,0,2,2,0,2,2,13,0.184647,0.201181,868.026033,0,0
23535,,,0,4,4,0,4,4,13,0.162342,0.175333,4864.853261,0,0
120595,,,0,1,1,0,1,1,14,0.155201,0.165172,0,0,0
176863,,,0,2,2,0,2,2,13,0.152988,0.163035,25.659948,0,0
13370,,,0,1,1,0,1,1,3,0.5,0.611111,0,0,0
63986,,,1,0,1,1,0,1,13,0.158612,0.166367,0,0,0
178083,,,0,1,1,0,1,1,14,0.161192,0.174506,0,0,0
25984,,,0,2,2,0,2,2,12,0.203658,0.2215,6008.917852,0,0
13646,,,1,0,1,1,0,1,14,0.139678,0.14728,0,0,0
264390,,,0,1,1,0,1,1,15,0.128013,0.133604,0,0,0
118003,,,0,1,1,0,1,1,1,1,1,0,0,0
144496,,,1,0,1,1,0,1,1,1,1,0,0,0
2312,,,1,0,1,1,0,1,15,0.131192,0.137779,0,0,0
16405,,,0,1,1,0,1,1,12,0.196994,0.212721,0,0,0
122360,,,0,1,1,0,1,1,1,1,1,0,0,0
25643,,,1,0,1,1,0,1,1,1,1,0,0,0
122895,,,0,1,1,0,1,1,2,0.6,0.666667,0,0,0
176556,,,0,1,1,0,1,1,12,0.196994,0.212721,0,0,0
5962,,,0,1,1,0,1,1,1,1,1,0,0,0
9112,,,1,0,1,1,0,1,1,1,1,0,0,0
62666,,,0,1,1,0,1,1,1,1,1,0,0,0
61566,,,1,0,1,1,0,1,1,1,1,0,0,0
31099,,,1,0,1,1,0,1,14,0.146744,0.156191,0,0,0
66454,,,0,1,1,0,1,1,13,0.166922,0.178059,0,0,0
3707,,,0,1,1,0,1,1,12,0.191458,0.20773,0,0,0
126718,,,0,1,1,0,1,1,14,0.143203,0.151005,0,0,0
112004,,,0,4,4,0,4,4,13,0.196508,0.215394,5268.135009,0,0
110387,,,0,2,2,0,2,2,14,0.155224,0.165494,2070,0,0
62266,,,0,6,6,0,6,6,13,0.17609,0.191669,4314.540088,0,0
129442,,,1,0,1,1,0,1,14,0.149736,0.158538,0,0,0
149939,,,0,1,1,0,1,1,1,1,1,0,0,0
164296,,,1,0,1,1,0,1,1,1,1,0,0,0
148839,,,1,0,1,1,0,1,15,0.134376,0.140719,0,0,0
63384,,,0,1,1,0,1,1,15,0.127321,0.132726,0,0,0
64165,,,0,3,3,0,3,3,11,0.211564,0.23002,6476.137466,0,0
121080,,,0,1,1,0,1,1,1,1,1,0,0,0
4742,,,1,0,1,1,0,1,1,1,1,0,0,0
143974,,,0,1,1,0,1,1,12,0.177707,0.187761,0,0,0
62732,,,0,2,2,0,2,2,13,0.186107,0.200096,2378.693504,0,0
162910,,,0,1,1,0,1,1,11,0.185175,0.198636,0,0,0
177983,,,0,1,1,0,1,1,11,0.185175,0.198636,0,0,0
65457,,,0,1,1,0,1,1,1,1,1,0,0,0
65280,,,1,0,1,1,0,1,1,1,1,0,0,0
66649,,,0,3,3,0,3,3,13,0.182098,0.197079,4800.673238,0,0
60814,,,0,2,2,0,2,2,11,0.191848,0.211051,4766.434191,0,0
61407,,,0,2,2,0,2,2,13,0.173538,0.18686,4138,0,0
12277,,,0,1,1,0,1,1,14,0.140037,0.145871,0,0,0
160414,,,0,2,2,0,2,2,17,0.111729,0.116681,2070,0,0
126296,,,1,0,1,1,0,1,18,0.100505,0.103974,0,0,0
63417,,,0,1,1,0,1,1,13,0.184007,0.199653,0,0,0
63602,,,0,1,1,0,1,1,13,0.169963,0.182135,0,0,0
13799,,,0,4,4,0,4,4,12,0.194881,0.211118,6386.383496,0,0
10631,,,0,2,2,0,2,2,11,0.184154,0.196574,2070,0,0
2731,,,1,0,1,1,0,1,12,0.155527,0.162797,0,0,0
61355,,,0,1,1,0,1,1,11,0.184122,0.196252,0,0,0
119753,,,0,1,1,0,1,1,16,0.111855,0.117245,0,0,0
4094,,,1,0,1,1,0,1,14,0.154058,0.16278,0,0,0
131423,,,0,1,1,0,1,1,12,0.166801,0.177726,0,0,0
64942,,,0,1,1,0,1,1,13,0.18146,0.194556,0,0,0
66438,,,0,1,1,0,1,1,13,0.165561,0.177518,0,0,0
9299,,,0,1,1,0,1,1,12,0.183811,0.201916,0,0,0
3278,,,0,1,1,0,1,1,15,0.127879,0.133505,0,0,0
61627,,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0
14150,,,0,1,1,0,1,1,14,0.177221,0.193208,0,0,0
62093,,,0,2,2,0,2,2,14,0.154241,0.166431,1232.778903,0,0
66610,,,0,1,1,0,1,1,14,0.134254,0.140719,0,0,0
62055,,,0,2,2,0,2,2,2,0.666667,0.75,4,0,0
64404,,,0,1,1,0,1,1,14,0.144957,0.152553,0,0,0
176963,,,0,2,2,0,2,2,12,0.183209,0.199061,227.182774,0,0
137722,,,0,1,1,0,1,1,15,0.115531,0.120861,0,0,0
4418,,,0,1,1,0,1,1,1,1,1,0,0,0
4145,,,1,0,1,1,0,1,1,1,1,0,0,0
63490,,,0,1,1,0,1,1,1,1,1,0,0,0
145552,,,1,0,1,1,0,1,1,1,1,0,0,0
130200,,,0,1,1,0,1,1,14,0.134254,0.140719,0,0,0
24396,,,0,1,1,0,1,1,14,0.134254,0.140719,0,0,0
61061,,,0,1,1,0,1,1,14,0.144957,0.152553,0,0,0
7995,,,0,1,1,0,1,1,13,0.17072,0.187248,0,0,0
11300,,,0,2,2,0,2,2,14,0.154402,0.165081,8.051623,0,0
65275,,,0,1,1,0,1,1,11,0.165972,0.175444,0,0,0
127179,,,0,2,2,0,2,2,11,0.179962,0.192894,1487.679772,0,0
1082,,,0,1,1,0,1,1,12,0.176105,0.19191,0,0,0
7152,,,0,3,3,0,3,3,11,0.184779,0.198196,3343.85429,0,0
61971,,,0,1,1,0,1,1,14,0.116564,0.121387,0,0,0
24783,,,0,1,1,0,1,1,12,0.191458,0.20773,0,0,0
63635,,,0,3,3,0,3,3,12,0.192902,0.209064,2635.601825,0,0
4456,,,0,1,1,0,1,1,13,0.184253,0.198688,0,0,0
8832,,,0,2,2,0,2,2,12,0.189513,0.205958,1737.510163,0,0
6347,,,0,1,1,0,1,1,14,0.162063,0.173565,0,0,0
62494,,,0,1,1,0,1,1,12,0.191458,0.20773,0,0,0
110040,,,0,1,1,0,1,1,12,0.191458,0.20773,0,0,0
135247,,,0,3,3,0,3,3,13,0.140951,0.150512,4139,0,0
140760,,,1,0,1,1,0,1,14,0.123546,0.12953,0,0,0
61600,,,0,1,1,0,1,1,13,0.165932,0.176027,0,0,0
65317,,,0,1,1,0,1,1,12,0.18308,0.198377,0,0,0
65905,,,0,1,1,0,1,1,12,0.18308,0.198377,0,0,0
66588,,,0,2,2,0,2,2,12,0.169782,0.180295,4138,0,0
110620,,,0,2,2,0,2,2,12,0.183339,0.199431,228.707312,0,0
137803,,,0,1,1,0,1,1,12,0.166801,0.178431,0,0,0
138123,,,0,1,1,0,1,1,12,0.18308,0.198377,0,0,0
138343,,,0,1,1,0,1,1,12,0.18308,0.198377,0,0,0
160670,,,0,2,2,0,2,2,12,0.177054,0.192922,532.359852,0,0
109425,,,0,1,1,0,1,1,15,0.121588,0.127917,0,0,0
22759,,,0,1,1,0,1,1,1,1,1,0,0,0
10349,,,1,0,1,1,0,1,1,1,1,0,0,0
8594,,,1,0,1,1,0,1,14,0.123546,0.12953,0,0,0
63604,,,0,3,3,0,3,3,12,0.173625,0.192378,77.99075,0,0
61332,,,0,1,1,0,1,1,1,1,1,0,0,0
1193,,,1,0,1,1,0,1,1,1,1,0,0,0
174637,,,0,1,1,0,1,1,13,0.165073,0.173879,0,0,0
136264,,,0,3,3,0,3,3,11,0.187676,0.200845,5208.73508,0,0
122734,,,0,1,1,0,1,1,12,0.18308,0.198377,0,0,0
132599,,,0,3,3,0,3,3,11,0.213373,0.236103,9103.517488,0,0
118084,,,0,2,2,0,2,2,12,0.184335,0.203122,5571.959276,0,0
126496,,,0,1,1,0,1,1,13,0.169963,0.182135,0,0,0
129840,,,0,3,3,0,3,3,14,0.154425,0.164473,5893.92961,0,0
106305,,,0,2,2,0,2,2,12,0.20097,0.231158,1456.825466,0,0
113373,,,0,1,1,0,1,1,14,0.177221,0.193208,0,0,0
63735,,,1,0,1,1,0,1,15,0.133777,0.139937,0,0,0
143356,,,1,0,1,1,0,1,12,0.158031,0.165586,0,0,0
28770,,,0,1,1,0,1,1,1,1,1,0,0,0
2596,,,1,0,1,1,0,1,1,1,1,0,0,0
166437,,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0
166639,,,0,5,5,0,5,5,12,0.193751,0.212289,3370.330328,0,0
63899,,,0,1,1,0,1,1,12,0.18308,0.198377,0,0,0
10827,,,0,4,4,0,4,4,12,0.203999,0.222349,8203.231292,0,0
26837,,,0,2,2,0,2,2,13,0.16477,0.177144,96.49746,0,0
25118,,,0,3,3,0,3,3,13,0.18584,0.201416,631.70086,0,0
60846,,,0,4,4,0,4,4,13,0.179884,0.197268,2187.543908,0,0
29746,,,0,2,2,0,2,2,13,0.176797,0.190791,377.161885,0,0
9048,,,0,1,1,0,1,1,14,0.165099,0.179236,0,0,0
14340,,,0,4,4,0,4,4,13,0.189948,0.207087,4763.189322,0,0
29338,,,0,1,1,0,1,1,1,1,1,0,0,0
13683,,,1,0,1,1,0,1,1,1,1,0,0,0
31578,,,0,1,1,0,1,1,13,0.164352,0.175052,0,0,0
125360,,,0,1,1,0,1,1,13,0.164352,0.175052,0,0,0
151257,,,0,1,1,0,1,1,13,0.157407,0.167425,0,0,0
133049,,,0,1,1,0,1,1,1,1,1,0,0,0
160586,,,1,0,1,1,0,1,1,1,1,0,0,0
111406,,,0,1,1,0,1,1,14,0.161192,0.174506,0,0,0
6349,,,0,2,2,0,2,2,12,0.201734,0.232038,577.882502,0,0
25088,,,0,1,1,0,1,1,12,0.176105,0.19191,0,0,0
141467,,,0,1,1,0,1,1,12,0.200019,0.229198,0,0,0
148509,,,0,1,1,0,1,1,15,0.112158,0.11575,0,0,0
30233,,,0,1,1,0,1,1,12,0.196994,0.212721,0,0,0
64919,,,0,1,1,0,1,1,12,0.196994,0.212721,0,0,0
2176,,,0,1,1,0,1,1,12,0.200019,0.229198,0,0,0
13633,,,0,1,1,0,1,1,14,0.159002,0.169827,0,0,0
13041,,,0,1,1,0,1,1,11,0.184122,0.196252,0,0,0
